player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou
Ricky Seals Jones,TE,IND,0,1,0,0,0,0,0,0.07229375592520881,0.06847143808894787,0.06148478087584558,0.07245969800142504,0,0.01291738781713031
Jermar Jefferson,RB,DET,0,1,0,0,0.02910506034710982,0.04616135422086431,0.06451965903802541,0.01128057338933197,0.01259977951264907,0.00807805623318994,0.00796174388013428,0,0.01291738781713031
Jalen Guyton,WR,LAC,0,2,0,0,0.00485407036674084,0.00436635928658607,0.00560077880952865,0.04218032623479071,0.03973955590102046,0.05577670668711894,0.04080614164854755,0,0.01287432985773988
Kyle Philips,WR,TEN,0,2,0,0,0,0,0,0.07155543580092663,0.07031898059055482,0.05994190822816715,0.06077877370242667,0,0.0160784893129019
Cooper Kupp,WR,LAR,0,2,0,0,0.05164026593811439,0.04923717992826224,0.04803287801216305,0.24877893715121177,0.265758996196555,0.27383457012169843,0.2697909370814839,0,0.0144422868560654
D Wayne Eskridge,WR,SEA,0,1,0,0,3.436248576242344e-7,4.40332897761569e-7,2.0920083461417217e-5,0.02862431299625081,0.02642511874993636,0.02067399816006126,0.0259741526002066,0,0.01272362699987336
Wan Dale Robinson,WR,NYG,0,2,0,0,0.02103751622233517,0.02015813673395984,0.01156004748777883,0.08665097857593933,0.08863097238235079,0.08215468075720424,0.06305603065517497,0,0.01237916332474988
Cody White,WR,PIT,0,2,0,0,0,0,0,0.00721385587452813,0.00927893113491447,0.0033327590897607,0.00390607415786065,0,0.01289585883743509
Jonathan Taylor,RB,IND,0,2,0,0,0.29776773499043047,0.31644620284092134,0.33399406502827594,0.0765781772006625,0.08040549497118729,0.07366368388815633,0.07089428940505134,0,0.01318101228418253
Jacob Hollister,TE,LV,0,1,0,0,0,0,0,0.00645660003926471,0.00675582929001539,0.00621960464889236,0.00649814639785484,0,0.01291738781713031
Travis Kelce,TE,KC,0,2,0,0,2.3586735395707717e-4,2.529546190056206e-4,2.4065689518858185e-4,0.22277207747233835,0.2303254570170431,0.21396102598506792,0.1934802964269801,0,0.01217280875793265
Cordarrelle Patterson,RB,ATL,0,2,0,0,0.0942566838656743,0.08785430666202666,0.19943142847578127,0.08059861753932568,0.0827257681483274,0.06127382530766421,0.07176694709883746,0,0.01103177283408614
DeVante Parker,WR,NE,0,2,0,0,0,0,0,0.11029157086877377,0.11592075140757406,0.1361589713907285,0.15377570059510232,0,0.01224998944657858
Dare Ogunbowale,RB,HOU,0,2,0,0,0.06369460679306502,0.0963915012649161,0.05870598221159379,0.0382146358255447,0.0444751810292805,0.01917136562012041,0.02322276047758063,0,0.01158259107602684
Corey Davis,WR,NYJ,0,2,0,0,0,0,0,0.09597051742620911,0.0864769766228803,0.09450113810279157,0.09147020856772714,0,0.01222846046688336
Alvin Kamara,RB,NO,0,2,0,0,0.2330724209417609,0.23436102823926824,0.19943420848125024,0.10434019264378422,0.10124584361828452,0.09667967907120718,0.09797388198089264,0,0.01355594016913616
Dante Pettis,WR,CHI,0,2,0,0,0,0,0,0.08445168839167469,0.0693061710329579,0.0597537975017803,0.0647603207571444,0,0.01413194591019741
Jeff Wilson,RB,MIA,0,2,0,0,0.3373991309236108,0.3214696786602787,0.30789316657038646,0.08482002163053792,0.08072984933947602,0.05960484602644577,0.07196951454209985,0,0.01251727243305613
Tre Quan Smith,WR,NO,0,2,0,0,0,0,0,0.02005676293502732,0.0245618017404542,0.02204385614548877,0.02006062110938153,0,0.01250833720292118
Russell Gage,WR,TB,0,2,0,0,0,0,0,0.14758163820048928,0.14470304970673187,0.13729558881555393,0.1747521272565979,0,0.0134860765193409
D J Chark,WR,CAR,0,2,0,0,0,0,0,0.10284094726487011,0.10155501015946568,0.11918709291527368,0.10208429019718102,0,0.01227151842627379
Ronald Jones,RB,DAL,0,2,0,0,0.1288654868755558,0.10021890107842324,0.12370085695318388,0.00292786818797551,0.00292387769381273,0.00319606381446743,0.00277594746122972,0,0.0125298661826164
Jonathan Ward,RB,TEN,0,2,0,0,0.03614928364756354,0.04267971641517865,0.02416361766452016,0.0182477508952399,0.0174533553790038,0.00937322304152093,0.01048596927016151,0,0.01276668495926379
Zack Moss,RB,IND,0,2,0,0,0.18985501638107335,0.2103649774005798,0.18655830305017784,0.02168524328089409,0.0258893064090708,0.01448789243865829,0.01526981488677303,0,0.01234504059549439
Jelani Woods,TE,IND,0,2,0,0,0,0,0,0.08630479417239811,0.07786019168807164,0.08919957125985004,0.08046076897786693,0,0.01404582999141655
