player,pos,team,games_played,py_games_played,touches,fmb,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per,py_qb_fl,py_fl_per_tou
Tre Quan Smith,WR,NO,0,11,0,0,0,0,0,0.11442930880417455,0.12012546884461003,0.12688555408602195,0.11962368711272782,0,0.00723321958047426
John FitzPatrick,TE,ATL,0,0,0,0,0,0,0,0.01932644146490653,0.01881792021525024,0.01677721446361763,0.0177031511008537,0,0.00649552946227403
Van Jefferson,WR,LAR,0,17,0,0,0.00564024360615008,0.01352753976046811,0.00341655624060337,0.15375644296277097,0.1250996158897026,0.1673333631801607,0.15261356766640957,0,0.00270647060928084
James Washington,WR,DAL,0,15,0,0,0.00582920914686898,0.00951621247005529,0.00340745032503827,0.07004131031642603,0.06026785050063592,0.07883756089537437,0.08723376486628097,0,0.00270647060928084
Michael Gallup,WR,DAL,0,9,0,0,0,0,0,0.16881297498399536,0.14021588403981472,0.16147964882177426,0.13390714977613655,0,0.00270647060928084
Donald Parham,TE,LAC,0,14,0,0,0,0,0,0.0396305119533699,0.04373390745614796,0.03744153843485189,0.05607444646242732,0,0.00270647060928084
Teagan Quitoriano,TE,HOU,0,0,0,0,0,0,0,0.03219585775011262,0.03131870139996936,0.02875289259915231,0.03131537439871927,0,0.00649552946227403
Greg Dulcich,TE,DEN,0,0,0,0,0,0,0,0.0938437024428029,0.09035428268435916,0.08384117029211238,0.0929002934944235,0,0.00649552946227403
Kenneth Walker,RB,SEA,0,0,0,0,0.4088154838602533,0.37676623441537815,0.3853080066023933,0.09024367630161878,0.08774409896824856,0.07570988741858627,0.08461207892256667,0,0.00649552946227403
Tim Patrick,WR,DEN,0,16,0,0,0,0,0,0.1499888421766256,0.13761111325336026,0.17423216481446918,0.19577911660880848,0,0.00270647060928084
